ID	age	change_in_fam_comp	year	full_income	full_weights
1184176	31	0	1999	79000	15.728
1184178	53	9	2003	100000	10.842
1184178	55	0	2005	86000	10.842
1184179	34	6	2003	150000	16.257
1184179	36	0	2005	92000	16.257
1184179	38	1	2007	101000	17.566999
1184179	40	1	2009	116000	17.566999
1184179	42	0	2011	104000	19.076
1184179	44	0	2013	110000	19.076
1184179	46	0	2015	130000	21.605
1184180	34	4	2003	89800	20.1
1184180	36	1	2005	80000	19.365
1185003	22	5	1984	10460	32
1185003	23	1	1985	15900	32
1185003	24	1	1986	20150	32
1185004	22	5	1986	10200	32
1185004	23	0	1987	14000	32
1185004	24	1	1988	14000	32
1185004	25	1	1989	15550	35.599998
1185004	26	1	1990	13100	35.637001
1185004	27	0	1991	16500	35.637001
1185004	28	1	1992	20238	35.637001
1185004	30	3	1994	26998	19.177
1185004	31	0	1995	23762	38.354
1185004	32	0	1996	32999	38.354
1185004	33	0	1997	30700	47.285
1185004	35	1	1999	43050	23.642
1185005	33	0	2001	140000	24.285999
1185005	35	0	2003	180000	25.238001
1185005	37	2	2005	100000	25.238001
1185005	39	1	2007	120000	26.568001
1185005	41	2	2009	250000	26.635
1185005	43	0	2011	260000	28.443001
1185005	45	0	2013	220000	28.443001
1185005	47	0	2015	237000	31.799999
1185005	22	5	1990	36000	35.637001
1185005	23	0	1991	39500	35.637001
1185005	24	1	1992	40000	35.637001
1185005	25	2	1993	62320	9.6940002
1185005	26	2	1994	41999	9.6940002
1185005	27	0	1995	44677	29.080999
1185005	28	2	1996	96995	19.386999
1185005	29	1	1997	97000	24.266001
1185005	31	1	1999	149800	24.285999
1185032	20	5	2013	11325	5.632
1185032	22	0	2015	24000	31.837999
1185170	41	0	2001	885467	25.424
1185170	43	0	2003	540000	26.565001
1185170	45	0	2005	627491	26.565001
1185170	27	4	1987	63200	16
1185170	27	0	1988	77500	16
1185170	29	0	1989	94000	19.799999
1185170	30	0	1990	100000	19.759001
1185170	31	0	1991	117000	19.759001
1185170	32	1	1992	124000	19.759001
1185170	33	0	1993	147010	20.74
1185170	34	0	1994	121998	20.74
1185170	35	0	1995	150204	20.74
1185170	36	0	1996	143995	20.74
1185170	37	1	1997	192129	25.386999
1185170	39	1	1999	29000	25.424
1185172	26	4	1993	41000	19.177
1185178	44	4	2001	144600	23.642
1185178	46	0	2003	173000	24.421
1185178	48	0	2005	152000	24.421
1185178	50	0	2007	134150	25.613001
1185178	52	0	2009	227625	25.614
1185178	54	0	2011	188832	27.136
1185178	56	0	2013	218582	27.136
1185178	58	0	2015	177050	29.802999
1185180	31	9	2009	102000	5.2610002
1185180	33	0	2011	63000	5.632
1188170	24	4	1981	18100	3
1188170	24	0	1982	10676	3
1188170	25	0	1983	15800	3
1191030	29	0	2001	64300	11.732
1191030	31	0	2003	79200	12.338
1191030	33	0	2005	88000	12.338
1191030	35	0	2007	106000	13.374
1191030	37	0	2009	51316	13.374
1191030	39	2	2011	90000	14.658
1191030	41	0	2013	51000	29.316
1191030	43	0	2015	55000	32.688
1191030	19	5	1991	8000	17.868
1191030	20	0	1992	10500	17.868
1191030	21	0	1993	14036	18.985001
1191030	22	0	1994	18793	18.985001
1191030	23	0	1995	17000	18.985001
1191030	24	1	1996	13649	9.493
1191030	25	2	1997	50000	11.732
1191030	27	0	1999	49600	11.732
1192006	26	5	1988	11000	30
1192006	27	2	1989	27344	16.700001
1192006	27	1	1990	22700	16.705
1192006	28	2	1991	12000	33.41
1192006	29	0	1992	8696	33.41
1192006	30	0	1993	10000	35.668999
1192030	29	5	2009	42000	25.396999
1192030	31	0	2011	59000	27.014
1192030	34	0	2013	52350	27.014
1192030	36	0	2015	64500	30.16
1192031	24	5	2007	43000	12.707
1192031	26	0	2009	49000	12.707
1192031	28	2	2011	30000	27.084
1192031	30	0	2013	31000	27.084
1192031	32	1	2015	35000	10.101
1192032	27	5	2011	26000	12.887
1192033	26	5	2011	110000	14.643
1192033	28	2	2013	174000	14.644
1192033	31	1	2015	319000	16.610001
1192034	28	8	2013	85000	27.188
1192035	24	5	2011	61000	14.659
1192035	26	1	2013	71000	14.659
1192035	28	0	2015	31500	32.798
1192171	45	0	2001	73000	22.511
1192171	47	0	2003	78000	23.548
1192171	49	1	2005	91000	23.548
1192171	51	1	2007	93000	25.415001
1192171	53	0	2009	102000	25.415001
1192171	55	1	2011	100000	26.443001
1192171	57	0	2013	90000	26.443001
1192171	59	0	2015	95000	29.771
1192171	25	4	1981	22276	14
1192171	26	0	1982	20265	14
1192171	27	0	1983	24050	14
1192171	28	0	1984	29615	15
1192171	28	1	1985	29633	15
1192171	30	0	1986	35000	15
1192171	31	1	1987	35300	15
1192171	32	0	1988	30000	15
1192171	33	0	1989	36000	16.700001
1192171	34	0	1990	37162	16.705
1192171	36	0	1991	35400	16.705
1192171	36	0	1992	43360	16.705
1192171	37	0	1993	43500	18.236
1192171	38	0	1994	64700	18.236
1192171	39	0	1995	49000	18.236
1192171	40	0	1996	43998	18.236
1192171	41	0	1997	47000	22.511
1192171	43	0	1999	60000	22.511
1192172	44	0	2001	80000	21.643
1192172	46	0	2003	42000	22.556999
1192172	48	0	2005	82000	22.556999
1192172	50	0	2007	89000	24.215
1192172	52	0	2009	88000	24.215
1192172	54	1	2011	56000	26.534
1192172	56	0	2013	43000	26.207001
1192172	58	0	2015	42000	29.355
1192172	26	6	1982	23500	14
1192172	26	0	1983	25032	14
1192172	27	1	1984	22300	15
1192172	28	0	1985	31000	15
1192172	29	1	1986	24247	15
1192172	30	0	1987	28700	15
1192172	31	0	1988	49000	15
1192172	32	0	1989	49000	16.700001
1192172	34	0	1990	44000	16.705
1192172	34	0	1991	49000	16.705
1192172	35	0	1992	55000	16.705
1192172	36	0	1993	57000	17.813999
1192172	37	0	1994	60998	17.813999
1192172	38	0	1995	62801	17.813999
1192172	39	0	1996	64997	17.813999
1192172	40	0	1997	64000	21.643
1192172	42	0	1999	71000	21.643
1192173	27	8	1994	18999	8.3529997
1192173	28	1	1995	20000	5.5679998
1192174	40	4	1996	22999	5.5679998
1192176	29	3	2011	25300	9.2069998
1192176	31	1	2013	15000	5.5240002
1192178	32	4	2013	63500	12.887
1193170	29	0	2001	51000	25.382999
1193170	31	1	2003	56700	17.652
1193170	33	1	2005	76400	17.652
1193170	35	1	2007	64000	28.52
1193170	37	0	2009	35896	28.52
1193170	39	0	2011	32320	31.382999
1193170	41	0	2013	19583	31.382
1193170	44	0	2015	18000	35.970001
1193170	23	6	1994	41485	20.589001
1193170	23	0	1995	117003	20.589001
1193170	24	0	1996	46196	20.589001
1193170	25	0	1997	43500	25.382999
1193170	27	0	1999	51500	25.382999
1197170	71	5	1994	300	31.124001
1197170	72	0	1995	3999	0
1200030	32	3	2007	38800	17.129
1200030	34	0	2009	54600	25.694
1200031	31	0	2001	94318	34.862999
1200031	29	3	1999	63000	17.431
1200033	25	5	2015	50000	38.210999
1200174	41	0	2001	91000	30.370001
1200174	43	0	2003	76400	31.834999
1200174	45	0	2005	72000	31.834999
1200174	47	0	2007	113000	33.037998
1200174	49	0	2009	110000	33.037998
1200174	51	0	2011	57600	35.175999
1200174	53	0	2013	83200	35.175999
1200174	55	1	2015	87000	39.244999
1200174	25	6	1985	30350	22
1200174	26	0	1986	43000	22
1200174	27	0	1987	50000	22
1200174	28	0	1988	62000	22
1200174	29	0	1989	56000	23.799999
1200174	30	1	1990	43000	23.757999
1200174	31	0	1991	52300	23.757999
1200174	32	0	1992	56790	23.757999
1200174	33	0	1993	72200	24.871
1200174	34	0	1994	86998	24.871
1200174	35	0	1995	88542	24.871
1200174	36	0	1996	92196	24.871
1200174	37	0	1997	98000	30.370001
1200174	39	0	1999	77500	30.370001
1200175	70	5	1990	5868	0
1200175	71	0	1991	6660	0
1200175	72	0	1992	6660	0
1200175	73	0	1993	6852	0
1200175	74	0	1994	0	0
1200175	74	0	1995	0	0
1200176	24	6	1994	44394	14.139
1200176	25	0	1995	70002	14.139
1200176	26	0	1996	71996	14.139
1200176	27	0	1997	94000	17.431
1200177	26	0	2001	61000	15.812
1200177	28	0	2003	51000	16.374001
1200177	30	1	2005	40961	16.374001
1200177	23	6	1997	23002	15.812
1200177	24	0	1999	42500	15.812
1200178	31	4	2003	204000	18.308001
1200178	36	8	2007	660000	19.072001
1200178	37	1	2009	520000	19.070999
1200178	39	0	2011	390000	19.750999
1200178	43	8	2015	1026000	24.091
1200180	34	4	2011	140500	17.938999
1200180	36	0	2013	103551	17.938999
1200180	39	0	2015	92200	19.996
1203030	20	5	1990	30000	21.849001
1203030	20	0	1991	12700	21.849001
1203030	22	0	1992	25000	21.849001
1203030	23	0	1993	86000	23.82
1203030	24	0	1994	56983	23.82
1203030	25	0	1995	91003	23.82
1203030	25	0	1996	0	23.82
1203030	27	0	1997	80000	29.438999
1203031	26	8	2003	82000	14.406
1203031	28	1	2005	53505	9.6040001
1203031	30	0	2007	71000	15.471
1203031	32	0	2009	89000	15.471
1203031	33	0	2011	93475	16.823999
1203031	35	0	2013	141000	16.823999
1203031	37	0	2015	121000	18.527
1203031	22	5	1999	28000	27.187
1203032	22	2	2001	111197	12.831
1203032	24	1	2003	180000	13.602
1203032	26	0	2005	160000	13.602
1203032	28	0	2007	263000	14.585
1203032	30	0	2009	350000	14.585
1203032	32	0	2011	267000	15.876
1203032	34	0	2013	265000	15.876
1203032	36	2	2015	75000	34.904999
1203032	20	5	1999	27000	25.662001
1203174	40	3	2015	44600	8.757
1206031	22	0	2001	9200	35.887001
1206031	24	0	2003	3600	37.819
1206031	26	0	2005	3840	37.819
1206031	28	0	2007	3600	40.494999
1206031	30	0	2009	4200	40.494999
1206031	32	0	2011	5200	43.098999
1206031	34	0	2013	9000	43.098999
1206031	20	5	1999	2662	35.887001
1207003	65	8	1994	6962	45.299999
1207003	65	0	1995	708	45.299999
1207003	66	0	1996	4080	45.299999
1207003	67	0	1997	7100	50.914001
1210030	28	5	2009	103800	14.647
1210030	30	1	2011	145500	15.533
1210030	32	0	2013	153000	15.533
1210030	34	0	2015	190000	17.788
1210171	55	3	2007	65250	10.854
1210171	57	0	2009	67000	16.282
1210171	60	0	2011	77000	17.296
1210171	61	0	2013	76000	17.296
1210171	63	0	2015	76000	19.221001
1210171	43	8	1994	16795	11.694
1210171	43	0	1995	20040	11.694
1210171	44	1	1996	9199	7.796
1210173	44	1	2001	58000	7.2259998
1210173	46	0	2003	78766	10.14
1210173	49	0	2005	34075	10.14
1210173	40	4	1997	31600	9.6350002
1210173	42	1	1999	47000	7.2259998
1211003	39	0	2001	185920	15.121
1211003	41	0	2003	175200	15.839
1211003	42	0	2005	143200	15.839
1211003	45	0	2007	279000	17.131001
1211003	47	0	2009	270000	17.132
1211003	49	0	2011	176000	18.784
1211003	50	0	2013	71000	18.785
1211003	52	0	2015	80000	21.356001
1211003	25	5	1988	73958	10
1211003	26	0	1989	77000	11.5
1211003	27	0	1990	80800	11.507
1211003	28	0	1991	81400	11.507
1211003	30	2	1992	52400	23.014
1211003	31	0	1993	58500	24.062
1211003	31	0	1994	60999	24.062
1211003	32	0	1995	65001	24.062
1211003	33	2	1996	100245	12.031
1211003	34	0	1997	149000	15.121
1211003	37	0	1999	144500	15.121
1211004	37	0	2001	119000	15.135
1211004	39	0	2003	107300	15.877
1211004	41	0	2005	105200	15.877
1211004	43	0	2007	133000	17.191
1211004	45	1	2009	127000	17.190001
1211004	47	0	2011	88000	18.370001
1211004	49	0	2013	139500	18.371
1211004	51	0	2015	154500	21.385
1211004	27	5	1991	31000	23.014
1211004	28	0	1992	34000	23.014
1211004	29	0	1993	32000	24.083
1211004	30	0	1994	43498	24.083
1211004	30	0	1995	43001	24.083
1211004	31	0	1996	1300	24.083
1211004	33	1	1997	48000	15.135
1211004	35	2	1999	99000	15.135
1213003	48	8	2007	73000	16.461
1213003	50	0	2009	87000	65.842003
1213003	52	0	2011	88000	71.691002
1213003	53	0	2013	85000	71.691002
1213003	56	0	2015	89000	80.352997
1213003	27	5	1986	20000	42
1213003	28	1	1987	23000	42
1213003	29	1	1988	24000	42
1213003	30	0	1989	27000	46.799999
1213003	31	0	1990	30000	46.775002
1213003	32	0	1991	29000	46.775002
1213003	32	0	1992	33000	46.775002
1213003	34	0	1993	22700	49.692001
1213003	35	0	1994	17348	49.692001
1213003	35	0	1995	14500	49.692001
1213004	21	5	1982	15000	38
1213004	22	0	1983	21000	38
1213004	23	0	1984	25000	42
1213004	24	0	1985	27500	42
1213004	25	0	1986	29000	42
1213004	26	0	1987	32000	42
1213004	27	0	1988	34000	42
1213004	28	0	1989	40000	46.799999
1213004	29	0	1990	48000	46.775002
1213004	30	0	1991	51200	46.775002
1213004	31	0	1992	54000	46.775002
1213004	32	1	1993	56000	36.973999
1213004	33	0	1994	62998	36.973999
1213004	34	0	1995	70002	36.973999
1213004	35	0	1996	64997	36.973999
1213004	36	0	1997	70000	45.619999
1213005	24	5	1987	29640	42
1213005	25	0	1988	36000	42
1213005	26	2	1989	39500	23.4
1213030	21	1	2001	11965	16.658001
1213030	23	1	2003	18365	8.7060003
1213030	25	1	2005	50200	11.607
1213030	27	0	2007	32630	37.318001
1213030	17	5	1997	5599.8	33.316002
1213030	19	0	1999	13450	33.316002
1213171	47	4	1981	42000	21
1213171	48	1	1982	50000	21
1213171	53	4	1986	81520	22
1213176	41	8	2001	70160	15.316
1213176	43	0	2003	130000	15.316
1213176	36	4	1996	63619	24.846001
1213176	37	0	1997	90000	30.631001
1213177	39	0	2001	90000	30.407
1213177	41	1	2003	80000	31.750999
1213177	43	0	2005	90000	31.750999
1213177	45	0	2007	129000	34.200001
1213177	47	0	2009	108000	34.200001
1213177	49	0	2011	130000	37.570999
1213177	51	0	2013	130000	37.570999
1213177	53	0	2015	170000	42.796001
1213177	37	4	1999	99000	30.407
1213184	28	4	2009	111600	18.659
1213184	30	0	2011	83000	20.186001
1213184	32	0	2013	120507	20.187
1213184	34	1	2015	110750	22.044001
1216004	24	5	1982	4592	2
1216004	24	0	1983	4492	2
1220004	39	0	2001	68000	23.655001
1220004	41	0	2003	67000	23.393999
1220004	43	0	2005	73000	23.393999
1220004	45	1	2007	68000	24.999001
1220004	47	1	2009	91000	24.999001
1220004	50	0	2011	98500	26.575001
1220004	23	5	1985	15300	15
1220004	24	0	1986	33300	15
1220004	25	0	1987	32200	15
1220004	26	1	1988	31500	15
1220004	27	1	1989	33500	16.299999
1220004	28	0	1990	37500	16.333
1220004	29	0	1991	34500	16.333
1220004	30	0	1992	45000	16.333
1220004	31	0	1993	47000	14.347
1220004	32	0	1994	50599	19.129
1220004	33	0	1995	55001	19.129
1220004	34	0	1996	56997	19.129
1220004	35	0	1997	51000	23.655001
1220004	37	1	1999	69000	23.655001
1220172	24	5	2003	68000	15.66
1220172	25	2	2005	96200	15.66
1220172	27	1	2007	54839	16.819
1220172	30	0	2009	108000	16.819
1221003	45	0	2001	199500	22.076
1221003	48	0	2003	200000	23.268999
1221003	50	0	2005	250000	23.268999
1221003	25	5	1981	25000	14
1221003	26	0	1982	39000	14
1221003	27	0	1983	40000	14
1221003	28	0	1984	48000	15
1221003	29	0	1985	50000	15
1221003	30	0	1986	33000	15
1221003	31	0	1987	46000	15
1221003	32	0	1988	73000	15
1221003	33	0	1989	78000	17.1
1221003	34	0	1990	79000	17.076
1221003	35	0	1991	81000	17.076
1221003	36	1	1992	95000	17.076
1221003	37	1	1993	100000	17.849001
1221003	38	0	1994	99998	17.849001
1221003	39	0	1995	88003	17.849001
1221003	40	0	1996	97996	17.849001
1221003	41	0	1997	107000	22.076
1221003	43	0	1999	150000	22.076
1221004	43	0	2001	139000	16.473
1221004	45	1	2003	124000	17.372999
1221004	47	1	2005	197000	20.268999
1221004	49	1	2007	164600	26.077999
1221004	51	1	2009	220000	26.077999
1221004	53	1	2011	204900	28.181
1221004	55	1	2013	232800	27.914
1221004	57	1	2015	263520	32.366001
1221004	23	5	1981	8100	14
1221004	24	0	1982	15400	14
1221004	25	1	1983	19200	14
1221004	26	0	1984	21000	15
1221004	27	0	1985	26600	15
1221004	28	1	1986	33000	15
1221004	29	0	1987	36000	15
1221004	30	0	1988	38800	15
1221004	31	1	1989	42560	17.1
1221004	32	0	1990	39000	17.076
1221004	33	0	1991	31200	17.076
1221004	34	0	1992	56700	17.076
1221004	35	2	1993	68000	18.65
1221004	36	0	1994	85998	23.313
1221004	37	2	1995	122103	13.322
1221004	38	0	1996	106395	13.322
1221004	39	0	1997	112800	16.473
1221004	41	0	1999	98000	16.473
1221005	40	0	2001	166500	25.474001
1221005	42	2	2003	137200	54.150002
1221005	44	0	2005	160643	54.150002
1221005	46	2	2007	243897	14.474
1221005	48	0	2009	242900	14.474
1221005	50	0	2011	614200	15.368
1221005	52	1	2013	328481	15.368
1221005	54	0	2015	257700	25.507999
1221005	23	5	1984	11000	31
1221005	24	0	1985	23000	31
1221005	24	0	1986	27000	31
1221005	25	2	1987	42000	15
1221005	27	0	1988	31500	15
1221005	28	0	1989	41000	18.9
1221005	29	0	1990	60000	18.936001
1221005	30	0	1991	79000	18.936001
1221005	30	0	1992	54700	18.936001
1221005	32	1	1993	35000	20.403999
1221005	33	0	1994	49999	20.403999
1221005	33	0	1995	80002	20.403999
1221005	34	1	1996	80096	20.403999
1221005	35	0	1997	93000	25.431999
1221005	37	1	1999	117500	25.474001
1221030	30	5	2013	82000	18.114
1221030	32	2	2015	53000	24.334
1221031	25	5	2011	36000	30.032
1221031	27	0	2013	119000	30.032
1221031	29	0	2015	27000	33.314999
1221172	40	3	2003	13200	20.153999
1221172	42	0	2005	43000	20.153999
1221172	44	0	2007	118215	20.903
1221172	46	0	2009	75577	20.903
1221172	48	0	2011	51700	22.612
1221172	50	0	2013	168000	22.612
1221181	29	6	2015	77000	14.758
1222005	19	5	1982	3088	30
1222005	20	1	1983	1858	30
1222005	21	0	1984	9000	33
1222005	22	0	1985	10900	33
1222005	23	0	1986	12489	33
1222005	24	0	1987	11900	33
1222005	36	3	1999	21190	27.497999
1222006	34	0	2001	11250	17.923
1222006	36	0	2003	62613	18.988001
1222006	38	0	2005	202072	18.988001
1222006	40	1	2007	31600	19.747
1222006	42	0	2009	75000	26.329
1222006	44	1	2011	38000	28.466999
1222006	46	0	2013	19083	28.466999
1222006	48	0	2015	70920	32.612999
1222006	24	5	1990	25325	18.266001
1222006	24	0	1991	21950	18.266001
1222006	25	0	1992	20672	18.266001
1222006	26	1	1993	28362	14.34
1222006	27	0	1994	23998	14.34
1222006	28	0	1995	17999	14.34
1222006	29	0	1996	39997	14.34
1222006	30	0	1997	43500	17.923
1222006	32	0	1999	41800	17.923
1222030	33	2	2003	26000	27.872
1222030	35	0	2005	27291	27.872
1222030	37	0	2007	63893	28.961
1222030	39	2	2009	23689	28.961
1222030	41	2	2011	30000	20.252001
1222030	25	5	1995	21000	41.842999
1222030	26	1	1996	20248	20.921
1222030	27	2	1997	35300	26.295
1222030	29	0	1999	25094	26.295
1222031	26	2	2001	39640	6.197
1222031	28	0	2003	31600	6.5780001
1222031	30	0	2005	33160	6.5780001
1222031	32	0	2007	37500	6.8460002
1222031	34	0	2009	29800	6.8470001
1222031	36	2	2011	11832	7.3530002
1222031	38	0	2013	16500	29.410999
1222031	19	5	1994	9149	10.029
1222031	20	2	1995	19678	10.029
1222031	21	2	1996	23098	10.029
1222031	22	0	1997	18500	24.790001
1222031	24	1	1999	23610	6.197
1222034	25	5	2011	62500	15.766
1222034	27	0	2013	73000	15.766
1222034	29	1	2015	135000	17.454
1222035	27	5	2015	29700	18.413
1222036	18	5	2011	1600	14.086
1222036	20	1	2013	28550	14.086
1222036	23	0	2015	37466	16.489
1222174	40	0	2001	90000	24.715
1222174	42	1	2003	93000	26.01
1222174	44	0	2005	112000	26.01
1222174	46	1	2007	147000	27.886999
1222174	48	1	2009	155000	27.886999
1222174	50	0	2011	130000	28.788
1222174	52	0	2013	138000	28.788
1222174	54	0	2015	164000	31.475
1222174	20	6	1981	12456	15
1222174	21	0	1982	20000	15
1222174	22	1	1983	44500	15
1222174	23	0	1984	16292	17
1222174	24	0	1985	13327	17
1222174	25	1	1986	9406	17
1222174	26	0	1987	9225	17
1222174	27	0	1988	7075	17
1222174	28	0	1989	9799	18.299999
1222174	29	0	1990	22089	18.266001
1222174	30	0	1991	27000	18.266001
1222174	31	0	1992	29000	18.266001
1222174	32	0	1993	32000	20.245001
1222174	33	1	1994	29000	20.143
1222174	34	0	1995	34080	20.143
1222174	35	0	1996	45997	20.143
1222174	36	0	1997	57000	24.715
1222174	38	0	1999	84000	24.715
1222178	27	4	1988	32900	17
1222178	27	1	1989	25400	20.299999
1222178	29	0	1990	36900	20.254999
1222178	30	0	1991	19960	20.254999
1222178	31	0	1992	38000	20.254999
1222178	32	0	1993	39000	22.459999
1222178	33	0	1994	11097	22.459999
1222178	34	0	1995	10999	22.459999
1222178	35	0	1996	26499	22.459999
1222178	36	0	1997	13576.5801	27.497999
1222185	26	5	2015	35250	33.071999
1222187	24	5	2005	8700	16.388
1222187	25	0	2007	22200	17.032
1222187	32	3	2013	29500	8.8800001
1222187	34	0	2015	13300	13.213
1222188	24	8	2007	34200	8.8940001
1222188	26	2	2009	50500	8.8950005
1222188	28	1	2011	99500	9.5539999
1222188	31	1	2013	72000	9.5539999
1222188	33	0	2015	96000	10.858
1222189	24	5	2009	19100	17.030001
1222189	25	0	2011	25800	17.771
1222189	28	0	2013	21000	17.771
1222189	29	0	2015	40700	19.936001
1222199	39	4	2001	40000	27.497999
1222199	42	1	2003	13000	28.514999
1222199	43	0	2005	107400	28.514999
1222199	45	1	2007	48000	29.516001
1222199	47	0	2009	58000	29.516001
1222199	49	0	2011	30000	30.934
1222199	51	0	2013	49500	30.934
1222199	54	0	2015	42000	34.691002
1222200	60	4	2003	47500	24.673
1222200	62	0	2005	0	24.673
1222200	64	0	2007	0	25.362
1222200	66	0	2009	0	25.362
1222200	68	0	2011	0	27.014
1222200	70	0	2013	9000	27.014
1222200	72	0	2015	10000	32.515999
1222201	25	6	2003	51600	11.169
1222201	27	1	2005	43000	12.41
1222201	29	0	2007	38000	12.884
1222201	31	0	2009	42300	12.884
1222201	33	0	2011	57300	13.525
1222201	35	0	2013	51300	13.526
1222201	37	0	2015	82000	15.429
1222203	52	4	2009	71720	17.381001
1222203	55	0	2011	15420	18.628
1222203	57	0	2013	15468	18.628
1222203	58	0	2015	15552	20.792
1222205	31	6	2007	121000	13.642
1222205	34	0	2009	113000	13.642
1222205	36	0	2011	111500	14.787
1222205	37	0	2013	158000	14.787
1222205	39	0	2015	187500	16.379999
1222206	35	4	2009	65000	8.5170002
1222206	37	1	2011	42050	8.8800001
1224003	68	0	2001	5412	55.698002
1224003	70	0	2003	5832	57.362999
1224003	72	0	2005	5850	57.362999
1224003	74	0	2007	5844	58.682999
1224003	76	0	2009	5856	58.682999
1224003	78	0	2011	4656	65.585999
1224003	80	0	2013	0	65.585999
1224003	58	5	1991	13582	47.261002
1224003	59	0	1992	13824	47.261002
1224003	60	0	1993	19000	49.556999
1224003	61	0	1994	21537	49.556999
1224003	62	0	1995	19000	49.556999
1224003	63	0	1996	21999	49.556999
1224003	64	0	1997	24000	55.698002
1224003	66	0	1999	24000	55.698002
1225030	23	5	2003	29250	34.209999
1225030	25	0	2005	13500	34.209999
1225030	27	0	2007	26500	35.851002
1225030	29	0	2009	18000	35.851002
1225030	31	0	2011	60000	37.455002
1225030	33	0	2013	19000	37.455002
1225030	36	0	2015	50000	41.236
1225031	23	5	2007	30500	16.860001
1225031	24	1	2009	2700	16.861
1225175	27	4	2011	57000	17.516001
1225175	28	0	2013	54400	17.516001
1225175	30	1	2015	33086	19.045
1229030	28	0	2001	105000	29.841
1229030	30	1	2003	92000	15.814
1229030	31	2	2005	247000	15.814
1229030	34	1	2007	295000	16.945
1229030	24	5	1997	32650	29.841
1229030	25	0	1999	3600	29.841
1229031	24	5	2003	31000	15.387
1229032	26	5	2005	58000	16.105
1229032	28	1	2007	56000	17.296
1229032	30	0	2009	102000	34.591
1229032	31	0	2011	0	36.683998
1229032	33	0	2013	70125	36.683998
1229173	25	4	2005	91000	15.387
1229173	27	0	2007	97000	16.405001
1229173	29	0	2009	126000	16.405001
1229173	31	0	2011	133000	17.716
1229173	33	1	2013	172000	17.716
1233031	26	0	2001	31530	11.919
1233031	29	2	2003	24670	8.434
1233031	30	1	2005	16704	6.3249998
1233031	33	2	2007	52000	9.8710003
1233031	34	1	2009	63948	6.5809999
1233031	36	1	2011	28000	6.9029999
1233031	39	0	2013	81300	10.354
1233031	41	0	2015	79000	11.591
1233031	20	5	1994	8596	9.6440001
1233031	20	0	1995	57001	9.6440001
1233031	21	0	1996	23098	9.6440001
1233031	22	0	1997	26500	11.919
1233031	24	0	1999	28680	11.919
1233032	25	5	2003	29640	12.664
1233032	27	0	2005	55000	12.664
1233032	29	0	2007	107000	13.16
1233032	31	1	2009	89000	13.16
1233032	33	0	2011	72000	13.788
1233032	35	1	2013	65000	13.788
1233170	59	0	2001	49332	23.712
1233170	61	1	2003	49948	24.687
1233170	63	0	2005	44520	24.687
1233170	47	4	1988	46624	17
1233170	47	0	1989	42100	18.299999
1233170	48	1	1990	42500	18.266001
1233170	49	0	1991	42200	18.266001
1233170	50	0	1992	41852	18.266001
1233170	51	1	1993	103021	19.235001
1233170	52	1	1994	46170	19.218
1233170	53	0	1995	49602	19.218
1233170	54	0	1996	49198	19.218
1233170	55	0	1997	61800	23.712
1233170	57	0	1999	60775	23.712
1233173	28	1	2001	41000	11.86
1233173	30	0	2003	54836	12.489
1233173	33	0	2005	73000	12.489
1233173	34	0	2007	43000	12.981
1233173	36	0	2009	54800	12.981
1233173	38	0	2011	81000	13.914
1233173	41	0	2013	62000	13.914
1233173	43	1	2015	60500	15.737
1233173	21	8	1993	35000	9.8400002
1233173	22	0	1994	32998	9.8400002
1233173	22	0	1995	36200	9.8400002
1233173	23	0	1996	34998	9.8400002
1233173	24	1	1997	32000	11.879
1233173	26	0	1999	44200	11.879
1236030	24	5	2005	39200	14.3
1236030	26	0	2007	65000	14.886
1236030	28	2	2009	67005	14.886
1236030	30	0	2011	70000	31.216999
1236030	32	2	2013	71201	12.487
1236030	34	0	2015	109636	13.931
1236031	25	5	2011	25000	10.732
1236031	27	2	2013	68000	16.098
1236031	29	1	2015	35600	18.412001
1241030	32	0	2001	108000	27.018
1241030	35	0	2003	81000	28.611
1241030	36	0	2005	127000	28.611
1241030	39	0	2007	100000	29.731001
1241030	41	0	2009	52000	29.732
1241030	43	0	2011	130000	31.934999
1241030	45	1	2013	110000	21.290001
1241030	46	1	2015	43000	23.826
1241030	22	5	1990	3500	40.495998
1241030	23	2	1991	18000	20.247999
1241030	24	1	1992	36000	20.247999
1241030	25	1	1993	52000	21.497
1241030	25	0	1994	43399	21.497
1241030	26	0	1995	43000	21.497
1241030	27	0	1996	48247	21.497
1241030	28	0	1997	49700	27.018
1241030	31	0	1999	47000	27.018
1241031	30	0	2001	16868	51.970001
1241031	32	0	2003	20000	54.606998
1241031	34	0	2005	22000	54.606998
1241031	38	8	2009	17000	54.606998
1241031	40	0	2011	20000	54.606998
1241031	42	0	2013	25000	54.606998
1241031	44	0	2015	29000	60.959999
1241031	21	5	1992	6440	41.131001
1241031	24	3	1995	18000	21.697001
1241031	25	1	1996	46998	21.697001
1241031	28	3	1999	29000	25.985001
1241032	21	5	1993	20450	43.408001
1241032	22	1	1994	25000	14.469
1241032	23	1	1995	13999	14.469
1241032	24	0	1996	12999	43.408001
1241032	25	0	1997	26000	51.987
1241033	22	5	2001	15000	54.247002
1241171	27	4	1993	45000	21.697001
1241171	27	0	1994	57998	21.697001
1241171	30	4	1997	60000	25.985001
1241174	29	4	2003	73920	35.856998
